Application:, Trigno Discover (2.0.1.3),,,,,,,,,,,,,,
Date/Time:, 01-10-2025 10:15:06,,,,,,,,,,,,,,
Collection Length (seconds):,2.997,,,,,,,,,,,,,,
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873),  Gastrocnemius right (85873)
0.1312759,-0.021419547,0.1312759,0.022081514,0.1312759,0.004121311,0.1312759,-0.011311053,0.1312759,-0.001370775,0.1312759,0.019624521,0.1312759,-0.071256558,0.1312759,-0.00576516
0.1317414,-0.023388137,0.1317414,0.019262062,0.1317414,0.00090103,0.1317414,-0.011626615,0.1317414,-0.017026431,0.1317414,0.042170838,0.1317414,-0.056727753,0.1317414,-0.006933032
0.1322069,-0.023637304,0.1322069,0.018660696,0.1322069,-0.005551345,0.1322069,-0.012201554,0.1322069,-0.024145897,0.1322069,0.053044167,0.1322069,-0.052071174,0.1322069,-0.008822509
0.1326724,-0.023094751,0.1326724,0.01900429,0.1326724,-0.022728106,0.1326724,-0.013813162,0.1326724,-0.030791151,0.1326724,0.029398576,0.1326724,-0.05938131,0.1326724,-0.008411124
0.1331379,-0.021421689,0.1331379,0.019314343,0.1331379,-0.041736283,0.1331379,-0.012846778,0.1331379,-0.039968518,0.1331379,0.000402592,0.1331379,-0.077578362,0.1331379,-0.006841049
0.1336034,-0.018824751,0.1336034,0.0199741,0.1336034,-0.045747937,0.1336034,-0.0135958,0.1336034,-0.042079893,0.1336034,0.011029687,0.1336034,-0.097480566,0.1336034,-0.006305231
0.134069,-0.016532614,0.134069,0.0199741,0.134069,-0.036426807,0.134069,-0.0135958,0.134069,-0.038565397,0.134069,0.018364382,0.134069,-0.113066702,0.134069,-0.007833292
0.1345345,-0.013338545,0.1345345,0.019962403,0.1345345,-0.022656195,0.1345345,-0.0135958,0.1345345,-0.032125955,0.1345345,0.003158903,0.1345345,-0.129926302,0.1345345,-0.008911882
0.135,-0.009998337,0.135,0.01981053,0.135,-0.018253239,0.135,-0.0135958,0.135,-0.028633965,0.135,-0.005950664,0.135,-0.136606628,0.135,-0.006938078
0.1354655,-0.006216783,0.1354655,0.019332446,0.1354655,-0.020749608,0.1354655,-0.012633319,0.1354655,-0.02533671,0.1354655,-0.008972478,0.1354655,-0.117862034,0.1354655,-0.004411863
0.135931,-0.004699185,0.135931,0.01950313,0.135931,-0.02386714,0.135931,-0.011783171,0.135931,-0.017356318,0.135931,-0.02041001,0.135931,-0.050959651,0.135931,-0.004179062
0.1363966,-0.005129629,0.1363966,0.018462853,0.1363966,-0.023369627,0.1363966,-0.011236539,0.1363966,-0.012999265,0.1363966,-0.039303036,0.1363966,0.061092976,0.1363966,-0.00540918
0.1368621,-0.010049243,0.1368621,0.01941032,0.1368621,-0.023729848,0.1368621,-0.014318551,0.1368621,-0.011601534,0.1368621,-0.060912913,0.1368621,0.192182344,0.1368621,-0.006624491
0.1373276,-0.010612508,0.1373276,0.019165749,0.1373276,-0.025290078,0.1373276,-0.012540637,0.1373276,-0.014335675,0.1373276,-0.070906364,0.1373276,0.330522221,0.1373276,-0.004730649
0.1377931,-0.011813969,0.1377931,0.018012761,0.1377931,-0.028086416,0.1377931,-0.013685554,0.1377931,-0.011935836,0.1377931,-0.080085749,0.1377931,0.411427865,0.1377931,-0.00149482
0.1382586,-0.006835663,0.1382586,0.017305278,0.1382586,-0.031862038,0.1382586,-0.0135958,0.1382586,-0.011338177,0.1382586,-0.07209163,0.1382586,0.440793636,0.1382586,-0.00237926
0.1387241,-0.007179506,0.1387241,0.018003433,0.1387241,-0.029823974,0.1387241,-0.014433813,0.1387241,-0.014503267,0.1387241,-0.035391067,0.1387241,0.39478724,0.1387241,-0.002871807
0.1391897,-0.00644794,0.1391897,0.018431534,0.1391897,-0.022703672,0.1391897,-0.011701081,0.1391897,-0.019863585,0.1391897,-0.000268588,0.1391897,0.295688965,0.1391897,-0.003798256
0.1396552,-0.006345681,0.1396552,0.017070973,0.1396552,-0.021054008,0.1396552,-0.013822045,0.1396552,-0.01767938,0.1396552,0.003888094,0.1396552,0.176091905,0.1396552,-0.004136992
0.1401207,-0.006263494,0.1401207,0.016770234,0.1401207,-0.02088404,0.1401207,-0.011775897,0.1401207,-0.022035423,0.1401207,-0.004998707,0.1401207,0.07670114,0.1401207,-0.002503034
0.1405862,-0.005798451,0.1405862,0.013734208,0.1405862,-0.021258008,0.1405862,-0.0125887,0.1405862,-0.023853922,0.1405862,0.012983284,0.1405862,0.02367727,0.1405862,-0.002737443
0.1410517,-0.006049835,0.1410517,0.012155698,0.1410517,-0.022336063,0.1410517,-0.012654367,0.1410517,-0.029747015,0.1410517,0.043913308,0.1410517,-0.003078413,0.1410517,-0.002368142
0.1415172,-0.005296674,0.1415172,0.01314308,0.1415172,-0.023854103,0.1415172,-0.012618687,0.1415172,-0.031623227,0.1415172,0.057913606,0.1415172,-0.019000398,0.1415172,-0.001228536
0.1419828,-0.006272314,0.1419828,0.014746076,0.1419828,-0.02555029,0.1419828,-0.011373075,0.1419828,-0.030924925,0.1419828,0.044437621,0.1419828,-0.012972489,0.1419828,0.000143176
0.1424483,-0.009506371,0.1424483,0.016208333,0.1424483,-0.028972526,0.1424483,-0.011051889,0.1424483,-0.030598696,0.1424483,0.012030651,0.1424483,0.020063458,0.1424483,0.001799444
0.1429138,-0.014022758,0.1429138,0.015967602,0.1429138,-0.032318242,0.1429138,-0.01215079,0.1429138,-0.032314592,0.1429138,-0.023090193,0.1429138,0.065607198,0.1429138,0.002284193
0.1433793,-0.020746881,0.1433793,0.014871697,0.1433793,-0.032965797,0.1433793,-0.010691216,0.1433793,-0.032327405,0.1433793,-0.0411231,0.1433793,0.103193109,0.1433793,0.000502326
0.1438448,-0.02850886,0.1438448,0.014378587,0.1438448,-0.030405426,0.1438448,-0.011767245,0.1438448,-0.031612113,0.1438448,-0.043664712,0.1438448,0.132315546,0.1438448,0.001324966
0.1443103,-0.034044967,0.1443103,0.015581567,0.1443103,-0.028164242,0.1443103,-0.013646214,0.1443103,-0.030625603,0.1443103,-0.043483467,0.1443103,0.147880697,0.1443103,0.00031599
0.1447759,-0.038570855,0.1447759,0.015133237,0.1447759,-0.021475443,0.1447759,-0.013024994,0.1447759,-0.030857463,0.1447759,-0.035866741,0.1447759,0.140616617,0.1447759,6.73E-05
0.1452414,-0.043972385,0.1452414,0.014330269,0.1452414,-0.014070525,0.1452414,-0.014906048,0.1452414,-0.027919583,0.1452414,-0.024943721,0.1452414,0.112778036,0.1452414,-0.001185077
0.1457069,-0.050638295,0.1457069,0.013651174,0.1457069,-0.010880282,0.1457069,-0.010239788,0.1457069,-0.026856097,0.1457069,-0.022142828,0.1457069,0.074078858,0.1457069,-0.000461109
0.1461724,-0.059659396,0.1461724,0.012768079,0.1461724,-0.016734106,0.1461724,-0.010885376,0.1461724,-0.022972153,0.1461724,-0.020101121,0.1461724,0.03758339,0.1461724,-0.000924815
0.1466379,-0.072415168,0.1466379,0.010733328,0.1466379,-0.027130184,0.1466379,-0.012585042,0.1466379,-0.020829595,0.1466379,-0.018454428,0.1466379,0.018544677,0.1466379,-0.000440335
0.1471034,-0.090170436,0.1471034,0.008543038,0.1471034,-0.03261027,0.1471034,-0.014620162,0.1471034,-0.018897951,0.1471034,-0.0162814,0.1471034,0.00888646,0.1471034,0.0003357
0.147569,-0.104186599,0.147569,0.008080104,0.147569,-0.035173914,0.147569,-0.015417703,0.147569,-0.016185798,0.147569,-0.016544298,0.147569,-0.00706424,0.147569,0.000264006
0.1480345,-0.103714943,0.1480345,0.0092317,0.1480345,-0.039885304,0.1480345,-0.016242024,0.1480345,-0.01561,0.1480345,-0.018081763,0.1480345,-0.02513875,0.1480345,-0.000180925
0.1485,-0.098906119,0.1485,0.009321788,0.1485,-0.042105546,0.1485,-0.015094123,0.1485,-0.015429823,0.1485,-0.016569917,0.1485,-0.04652738,0.1485,-0.000458456
0.1489655,-0.097257954,0.1489655,0.009828928,0.1489655,-0.040076989,0.1489655,-0.014079844,0.1489655,-0.014415544,0.1489655,-0.014414537,0.1489655,-0.056163029,0.1489655,-0.000204886
0.149431,-0.091885892,0.149431,0.012551337,0.149431,-0.032166619,0.149431,-0.01360047,0.149431,-0.012281022,0.149431,-0.010954568,0.149431,-0.06204115,0.149431,-0.0001678
0.1498966,-0.08298792,0.1498966,0.014414701,0.1498966,-0.026276864,0.1498966,-0.014204467,0.1498966,-0.01134,0.1498966,-0.006345198,0.1498966,-0.063473746,0.1498966,-0.00275468
0.1503621,-0.070362277,0.1503621,0.016021256,0.1503621,-0.027225182,0.1503621,-0.014527344,0.1503621,-0.008232892,0.1503621,-0.002030889,0.1503621,-0.060517735,0.1503621,-0.008350526
0.1508276,-0.057662224,0.1508276,0.016354536,0.1508276,-0.031204961,0.1508276,-0.014343586,0.1508276,-0.002401407,0.1508276,-0.000317411,0.1508276,-0.054344772,0.1508276,-0.009603968
0.1512931,-0.037240577,0.1512931,0.016487115,0.1512931,-0.030679931,0.1512931,-0.01583578,0.1512931,0.002740265,0.1512931,-0.003674415,0.1512931,-0.046344585,0.1512931,-0.0092663
0.1517586,-0.031846106,0.1517586,0.016076736,0.1517586,-0.026688165,0.1517586,-0.014942449,0.1517586,0.004711914,0.1517586,-0.009993267,0.1517586,-0.034212546,0.1517586,-0.009145793
0.1522241,-0.051946296,0.1522241,0.015320628,0.1522241,-0.023840259,0.1522241,-0.014955838,0.1522241,0.002853052,0.1522241,-0.014961764,0.1522241,-0.017438888,0.1522241,-0.004983071
0.1526897,-0.072062402,0.1526897,0.014927273,0.1526897,-0.024591157,0.1526897,-0.013757986,0.1526897,0.00010448,0.1526897,-0.016390039,0.1526897,-0.008677167,0.1526897,-0.000991613
0.1531552,-0.068286073,0.1531552,0.014655644,0.1531552,-0.023074415,0.1531552,-0.012477157,0.1531552,-0.000187046,0.1531552,-0.015866585,0.1531552,-0.009581667,0.1531552,0.000647472
0.1536207,-0.049260806,0.1536207,0.015569497,0.1536207,-0.021150996,0.1536207,-0.012798999,0.1536207,-0.006712004,0.1536207,-0.015817704,0.1536207,-0.015168495,0.1536207,0.00299841
0.1540862,-0.032618317,0.1540862,0.017325515,0.1540862,-0.021427935,0.1540862,-0.014359732,0.1540862,-0.012863745,0.1540862,-0.014342468,0.1540862,-0.022054629,0.1540862,0.001698239
0.1545517,-0.032761364,0.1545517,0.017929136,0.1545517,-0.02384858,0.1545517,-0.015258913,0.1545517,-0.014285281,0.1545517,-0.016035289,0.1545517,-0.029801592,0.1545517,0.000808436
0.1550172,-0.045338171,0.1550172,0.018794055,0.1550172,-0.027788107,0.1550172,-0.016542207,0.1550172,-0.0125887,0.1550172,-0.016627276,0.1550172,-0.046391774,0.1550172,-0.001076848
0.1554828,-0.056111467,0.1554828,0.019811384,0.1554828,-0.028392414,0.1554828,-0.017094689,0.1554828,-0.012671621,0.1554828,-0.014509614,0.1554828,-0.0572366,0.1554828,-0.001448413
0.1559483,-0.062013263,0.1559483,0.019951945,0.1559483,-0.029095051,0.1559483,-0.016392136,0.1559483,-0.014919924,0.1559483,-0.011980273,0.1559483,-0.0572366,0.1559483,0.000237731
0.1564138,-0.067019843,0.1564138,0.019346956,0.1564138,-0.032811832,0.1564138,-0.015810995,0.1564138,-0.014960728,0.1564138,-0.011895172,0.1564138,-0.045320862,0.1564138,0.003325648
0.1568793,-0.071277548,0.1568793,0.019241786,0.1568793,-0.034116576,0.1568793,-0.016016996,0.1568793,-0.011683349,0.1568793,-0.01438937,0.1568793,-0.027717854,0.1568793,0.002738807
0.1573448,-0.066514482,0.1573448,0.017745912,0.1573448,-0.032581439,0.1573448,-0.015081711,0.1573448,-0.009303933,0.1573448,-0.014374194,0.1573448,-0.021467954,0.1573448,0.00368931
0.1578103,-0.049747895,0.1578103,0.017871353,0.1578103,-0.028480833,0.1578103,-0.014746749,0.1578103,-0.013156795,0.1578103,-0.0135958,0.1578103,-0.027501436,0.1578103,0.003641046
0.1582759,-0.033047186,0.1582759,0.017643314,0.1582759,-0.022419468,0.1582759,-0.01511596,0.1582759,-0.017572197,0.1582759,-0.013748709,0.1582759,-0.030659059,0.1582759,0.000522614
0.1587414,-0.027010938,0.1587414,0.016176945,0.1587414,-0.02373174,0.1587414,-0.015553784,0.1587414,-0.019580589,0.1587414,-0.011863427,0.1587414,-0.020847835,0.1587414,-0.004358467
0.1592069,-0.026822939,0.1592069,0.016061712,0.1592069,-0.031993378,0.1592069,-0.015763867,0.1592069,-0.017207047,0.1592069,-0.011380839,0.1592069,-0.003455682,0.1592069,-0.004859827
0.1596724,-0.018256989,0.1596724,0.016063511,0.1596724,-0.039076933,0.1596724,-0.016814497,0.1596724,-0.014149389,0.1596724,-0.01362141,0.1596724,0.009149744,0.1596724,-0.001643779
0.1601379,0.000107633,0.1601379,0.015867124,0.1601379,-0.04093876,0.1601379,-0.017406873,0.1601379,-0.009431553,0.1601379,-0.018262621,0.1601379,0.007028303,0.1601379,0.00162702
0.1606034,0.011779249,0.1606034,0.015794602,0.1606034,-0.038361948,0.1606034,-0.015840024,0.1606034,-0.008332527,0.1606034,-0.022736281,0.1606034,-0.009111854,0.1606034,0.002757397
0.161069,0.01238433,0.161069,0.0166171,0.161069,-0.035380775,0.161069,-0.016237801,0.161069,-0.007315598,0.161069,-0.025923953,0.161069,-0.034949702,0.161069,0.001131302
0.1615345,0.007774078,0.1615345,0.017278932,0.1615345,-0.03292242,0.1615345,-0.01441108,0.1615345,-0.005481589,0.1615345,-0.0276951,0.1615345,-0.056114228,0.1615345,-0.001875005
0.162,0.003988272,0.162,0.016963448,0.162,-0.033711082,0.162,-0.013622418,0.162,-0.003588686,0.162,-0.0276951,0.162,-0.057849436,0.162,-0.002821457
0.1624655,0.001447798,0.1624655,0.017103549,0.1624655,-0.034340876,0.1624655,-0.0135958,0.1624655,-0.002318449,0.1624655,-0.029203039,0.1624655,-0.050669894,0.1624655,-0.001948637
0.162931,0.001960194,0.162931,0.017798045,0.162931,-0.028035293,0.162931,-0.014805219,0.162931,-0.002788956,0.162931,-0.030445144,0.162931,-0.0350805,0.162931,-5.96E-06
0.1633966,0.003407784,0.1633966,0.018147287,0.1633966,-0.015535842,0.1633966,-0.015930088,0.1633966,-0.000581586,0.1633966,-0.024392815,0.1633966,-0.01318197,0.1633966,0.000101521
0.1638621,0.008642176,0.1638621,0.018456206,0.1638621,-0.009846716,0.1638621,-0.016040486,0.1638621,0.001910542,0.1638621,-0.008910488,0.1638621,0.011546334,0.1638621,-0.003238854
0.1643276,0.011067719,0.1643276,0.018042169,0.1643276,-0.004915752,0.1643276,-0.015486597,0.1643276,0.000756938,0.1643276,0.007214237,0.1643276,0.028325757,0.1643276,-0.009369044
0.1647931,0.011067096,0.1647931,0.01867493,0.1647931,-0.005085752,0.1647931,-0.014851339,0.1647931,0.000438061,0.1647931,0.01208939,0.1647931,0.035259211,0.1647931,-0.014733791
0.1652586,0.010913982,0.1652586,0.019272438,0.1652586,-0.008145164,0.1652586,-0.013641193,0.1652586,-0.00047324,0.1652586,0.009674776,0.1652586,0.035245978,0.1652586,-0.016443094
0.1657241,0.011218391,0.1657241,0.019919083,0.1657241,-0.010073748,0.1657241,-0.0135958,0.1657241,-0.000811691,0.1657241,0.005574671,0.1657241,0.027711416,0.1657241,-0.016308909
0.1661897,0.011729981,0.1661897,0.019888955,0.1661897,-0.012685994,0.1661897,-0.014369374,0.1661897,-6.56E-05,0.1661897,-0.000309008,0.1661897,0.01543971,0.1661897,-0.0127322
0.1666552,0.012261262,0.1666552,0.020028668,0.1666552,-0.027360312,0.1666552,-0.013545308,0.1666552,0.00288152,0.1666552,-0.006565959,0.1666552,0.003794335,0.1666552,-0.006063209
0.1671207,0.009397057,0.1671207,0.020411358,0.1671207,-0.045887105,0.1671207,-0.011721012,0.1671207,0.005912554,0.1671207,-0.011723044,0.1671207,-0.005669552,0.1671207,0.000926912
0.1675862,0.006868215,0.1675862,0.019427962,0.1675862,-0.054316493,0.1675862,-0.011299581,0.1675862,0.006474519,0.1675862,-0.003855537,0.1675862,-0.01508242,0.1675862,0.004720132
0.1680517,0.003754677,0.1680517,0.0191348,0.1680517,-0.051007395,0.1680517,-0.011791729,0.1680517,0.007280994,0.1680517,0.013508208,0.1680517,-0.020582006,0.1680517,0.008832506
0.1685172,0.000576949,0.1685172,0.0191348,0.1685172,-0.040362054,0.1685172,-0.01306282,0.1685172,0.00918763,0.1685172,0.000797297,0.1685172,-0.01867537,0.1685172,0.00692587
0.1689828,-0.004738443,0.1689828,0.017761474,0.1689828,-0.032530453,0.1689828,-0.014541749,0.1689828,0.008811759,0.1689828,-0.043965622,0.1689828,-0.018890862,0.1689828,-0.002479638
0.1694483,-0.003078337,0.1694483,0.016267141,0.1694483,-0.030009354,0.1694483,-0.015260041,0.1694483,0.007614154,0.1694483,-0.067097532,0.1694483,-0.021823707,0.1694483,-0.01176697
0.1699138,-0.003612864,0.1699138,0.015917351,0.1699138,-0.029092405,0.1699138,-0.014683462,0.1699138,0.004579637,0.1699138,-0.059628294,0.1699138,-0.024603658,0.1699138,-0.016257536
0.1703793,-0.007499567,0.1703793,0.016574563,0.1703793,-0.026070233,0.1703793,-0.012951171,0.1703793,0.002564716,0.1703793,-0.030733846,0.1703793,-0.028733541,0.1703793,-0.013859769
0.1708448,-0.01028254,0.1708448,0.018163798,0.1708448,-0.023593441,0.1708448,-0.011362899,0.1708448,0.003546182,0.1708448,-0.014821601,0.1708448,-0.028687979,0.1708448,-0.009334478
0.1713103,-0.01096355,0.1713103,0.020574764,0.1713103,-0.025398258,0.1713103,-0.009443313,0.1713103,0.006572224,0.1713103,-0.016440552,0.1713103,-0.025609578,0.1713103,-0.004230386
0.1717759,-0.009260987,0.1717759,0.022287293,0.1717759,-0.035032308,0.1717759,-0.010067338,0.1717759,0.009840866,0.1717759,-0.026132648,0.1717759,-0.029636082,0.1717759,-0.001598462
0.1722414,-0.008900565,0.1722414,0.021330593,0.1722414,-0.049983767,0.1722414,-0.011726577,0.1722414,0.007750771,0.1722414,-0.032312733,0.1722414,-0.049246178,0.1722414,0.001138383
0.1727069,-0.009644955,0.1727069,0.02012921,0.1727069,-0.063692455,0.1727069,-0.012820993,0.1727069,0.002710848,0.1727069,-0.032510865,0.1727069,-0.078515966,0.1727069,0.000283765
0.1731724,-0.010621673,0.1731724,0.022247744,0.1731724,-0.063584194,0.1731724,-0.011534427,0.1731724,-0.003410474,0.1731724,-0.029511606,0.1731724,-0.09125292,0.1731724,-0.002479622
0.1736379,-0.011215272,0.1736379,0.02551245,0.1736379,-0.050525018,0.1736379,-0.010940828,0.1736379,-0.00830762,0.1736379,-0.02491117,0.1736379,-0.079974629,0.1736379,-0.004111975
0.1741034,-0.009674159,0.1741034,0.026603537,0.1741034,-0.031668198,0.1741034,-0.010832601,0.1741034,-0.012949705,0.1741034,-0.023379449,0.1741034,-0.045417223,0.1741034,-0.006330698
0.174569,-0.003419,0.174569,0.026747537,0.174569,-0.021933781,0.174569,-0.009350774,0.174569,-0.01589441,0.174569,-0.026785552,0.174569,-0.040622055,0.174569,-0.009344141
0.1750345,0.002333393,0.1750345,0.025763177,0.1750345,-0.022960745,0.1750345,-0.009057271,0.1750345,-0.02253701,0.1750345,-0.026189391,0.1750345,-0.091249053,0.1750345,-0.010192722
0.1755,-0.003352286,0.1755,0.025992938,0.1755,-0.034917323,0.1755,-0.009258012,0.1755,-0.024985838,0.1755,-0.018040239,0.1755,-0.159248104,0.1755,-0.008676145
0.1759655,-0.013076373,0.1759655,0.027169337,0.1759655,-0.044765545,0.1759655,-0.009858578,0.1759655,-0.025199659,0.1759655,-0.01062466,0.1759655,-0.17823434,0.1759655,-0.006956004
0.176431,-0.021456524,0.176431,0.02677555,0.176431,-0.038182964,0.176431,-0.010572773,0.176431,-0.022205346,0.176431,-0.005159431,0.176431,-0.135145959,0.176431,-0.004290229
0.1768966,-0.025306158,0.1768966,0.024488746,0.1768966,-0.030938246,0.1768966,-0.01218045,0.1768966,-0.022881863,0.1768966,-0.004045565,0.1768966,-0.065666298,0.1768966,-0.003804709
0.1773621,-0.027290194,0.1773621,0.023688293,0.1773621,-0.033333525,0.1773621,-0.013785937,0.1773621,-0.025995007,0.1773621,-0.00638757,0.1773621,-0.014313338,0.1773621,-0.003905906
0.1778276,-0.02884879,0.1778276,0.0213169,0.1778276,-0.033932681,0.1778276,-0.012460428,0.1778276,-0.036942941,0.1778276,-0.005984643,0.1778276,0.000686738,0.1778276,-0.003005862
0.1782931,-0.029940992,0.1782931,0.021290898,0.1782931,-0.029615969,0.1782931,-0.011439702,0.1782931,-0.04696112,0.1782931,-0.006933804,0.1782931,0.003534109,0.1782931,-0.001536602
0.1787586,-0.028299637,0.1787586,0.020952446,0.1787586,-0.025239235,0.1787586,-0.011965063,0.1787586,-0.049501821,0.1787586,-0.008185798,0.1787586,0.01937961,0.1787586,-0.001486873
0.1792241,-0.025953166,0.1792241,0.020545017,0.1792241,-0.021710749,0.1792241,-0.014785439,0.1792241,-0.043515317,0.1792241,-0.003017221,0.1792241,0.047794683,0.1792241,-0.004131469
0.1796897,-0.027193949,0.1796897,0.021359462,0.1796897,-0.021822836,0.1796897,-0.014309762,0.1796897,-0.028262199,0.1796897,0.008201228,0.1796897,0.068707255,0.1796897,-0.005619327
0.1801552,-0.028330009,0.1801552,0.021616109,0.1801552,-0.023159514,0.1801552,-0.014383955,0.1801552,-0.017894202,0.1801552,0.017872341,0.1801552,0.076437098,0.1801552,-0.003532083
0.1806207,-0.027995031,0.1806207,0.021291861,0.1806207,-0.024624036,0.1806207,-0.012545777,0.1806207,-0.014524208,0.1806207,0.022623833,0.1806207,0.079320637,0.1806207,-0.000824892
0.1810862,-0.027718224,0.1810862,0.020222837,0.1810862,-0.026225122,0.1810862,-0.010400668,0.1810862,-0.014290324,0.1810862,0.022034541,0.1810862,0.075196094,0.1810862,0.001036163
0.1815517,-0.026472024,0.1815517,0.0201419,0.1815517,-0.02971576,0.1815517,-0.010544569,0.1815517,-0.011209509,0.1815517,0.021070993,0.1815517,0.06186566,0.1815517,-4.81E-05
0.1820172,-0.025763891,0.1820172,0.02176007,0.1820172,-0.033281252,0.1820172,-0.011015763,0.1820172,-0.010615995,0.1820172,0.032896359,0.1820172,0.048531208,0.1820172,-0.003404052
0.1824828,-0.027299074,0.1824828,0.023124476,0.1824828,-0.037309749,0.1824828,-0.012581442,0.1824828,-0.015718827,0.1824828,0.06713182,0.1824828,0.039833368,0.1824828,-0.004408643
0.1829483,-0.030272994,0.1829483,0.021411485,0.1829483,-0.040019636,0.1829483,-0.013562419,0.1829483,-0.020094713,0.1829483,0.084757442,0.1829483,0.038341136,0.1829483,-0.001443838
0.1834138,-0.029594448,0.1834138,0.018671568,0.1834138,-0.044149804,0.1834138,-0.014188237,0.1834138,-0.023614778,0.1834138,0.062358239,0.1834138,0.038020039,0.1834138,0.000916486
0.1838793,-0.028809812,0.1838793,0.017745881,0.1838793,-0.044733823,0.1838793,-0.013959738,0.1838793,-0.024320224,0.1838793,0.003706769,0.1838793,0.031172577,0.1838793,0.002287108
0.1843448,-0.029508374,0.1843448,0.017572822,0.1843448,-0.045809432,0.1843448,-0.013214315,0.1843448,-0.02214374,0.1843448,-0.054537632,0.1843448,0.022246496,0.1843448,0.002072965
0.1848103,-0.030774345,0.1848103,0.018237655,0.1848103,-0.040914625,0.1848103,-0.011141979,0.1848103,-0.019071553,0.1848103,-0.086268552,0.1848103,0.018185494,0.1848103,0.001151926
0.1852759,-0.033941579,0.1852759,0.016527787,0.1852759,-0.030121353,0.1852759,-0.011803475,0.1852759,-0.019193901,0.1852759,-0.112455367,0.1852759,0.019099561,0.1852759,-0.001029378
0.1857414,-0.032600168,0.1857414,0.016783753,0.1857414,-0.016513318,0.1857414,-0.011835167,0.1857414,-0.021940001,0.1857414,-0.163729196,0.1857414,0.025304085,0.1857414,-0.002611911
0.1862069,-0.033014649,0.1862069,0.016023177,0.1862069,-0.008947718,0.1862069,-0.013440846,0.1862069,-0.022917831,0.1862069,-0.195660359,0.1862069,0.031930068,0.1862069,-0.001923777
0.1866724,-0.034739448,0.1866724,0.015111752,0.1866724,-0.004939666,0.1866724,-0.015483944,0.1866724,-0.021218412,0.1866724,-0.148142033,0.1866724,0.035960489,0.1866724,-8.74E-05
0.1871379,-0.037804906,0.1871379,0.014272744,0.1871379,0.002760439,0.1871379,-0.013579169,0.1871379,-0.019073819,0.1871379,-0.065053125,0.1871379,0.025528758,0.1871379,0.000800396
0.1876034,-0.039166613,0.1876034,0.015235824,0.1876034,0.003374758,0.1876034,-0.011684522,0.1876034,-0.013791982,0.1876034,-0.080464247,0.1876034,-0.003072711,0.1876034,-0.002053107
0.188069,-0.04253553,0.188069,0.014960706,0.188069,0.003845723,0.188069,-0.012010299,0.188069,-0.012902294,0.188069,-0.170995451,0.188069,-0.037267761,0.188069,-0.002031045
0.1885345,-0.045470434,0.1885345,0.014765619,0.1885345,-0.00218511,0.1885345,-0.010774601,0.1885345,-0.013928203,0.1885345,-0.176426736,0.1885345,-0.066886865,0.1885345,0.000206883
0.189,-0.047787009,0.189,0.017094838,0.189,-0.013406863,0.189,-0.011959474,0.189,-0.018275354,0.189,-0.062264278,0.189,-0.075828818,0.189,0.001821307
0.1894655,-0.046959087,0.1894655,0.01841405,0.1894655,-0.02147468,0.1894655,-0.012351699,0.1894655,-0.01632162,0.1894655,0.047841299,0.1894655,-0.052438101,0.1894655,0.001126182
0.189931,-0.049845785,0.189931,0.017972033,0.189931,-0.024419995,0.189931,-0.012041495,0.189931,-0.015208135,0.189931,0.073275826,0.189931,-0.008783523,0.189931,0.000853638
0.1903966,-0.053654805,0.1903966,0.013786872,0.1903966,-0.025300241,0.1903966,-0.012879441,0.1903966,-0.009972031,0.1903966,0.077981669,0.1903966,0.021430002,0.1903966,-4.42E-05
0.1908621,-0.057399038,0.1908621,0.012569254,0.1908621,-0.025051914,0.1908621,-0.014097546,0.1908621,-0.005901363,0.1908621,0.109159293,0.1908621,0.029825716,0.1908621,-0.000754373
0.1913276,-0.059698435,0.1913276,0.01251689,0.1913276,-0.026371518,0.1913276,-0.014644351,0.1913276,-0.005025535,0.1913276,0.117225707,0.1913276,0.011631433,0.1913276,-0.000378584
0.1917931,-0.059866015,0.1917931,0.012327733,0.1917931,-0.029457654,0.1917931,-0.013483864,0.1917931,-0.004364213,0.1917931,0.02109281,0.1917931,-0.010257347,0.1917931,-0.0001678
0.1922586,-0.05516952,0.1922586,0.012462782,0.1922586,-0.031126143,0.1922586,-0.012186766,0.1922586,-0.00282469,0.1922586,-0.089308972,0.1922586,-0.015572476,0.1922586,-0.001855115
0.1927241,-0.051005844,0.1927241,0.011747904,0.1927241,-0.034564428,0.1927241,-0.01290777,0.1927241,-0.004620276,0.1927241,-0.125536165,0.1927241,-0.003548681,0.1927241,-0.002625798
0.1931897,-0.0469441,0.1931897,0.009353908,0.1931897,-0.034007204,0.1931897,-0.013895856,0.1931897,-0.007088025,0.1931897,-0.10767287,0.1931897,0.014018064,0.1931897,-0.002822848
0.1936552,-0.043399604,0.1936552,0.008390513,0.1936552,-0.034277902,0.1936552,-0.013950748,0.1936552,-0.008297904,0.1936552,-0.083583161,0.1936552,0.029676515,0.1936552,-0.002783956
